"CNN","Corridor","Limits","CNNRightLeft","BlockSide","FullName","WeekDay","FromHour","ToHour","Week1","Week2","Week3","Week4","Week5","Holidays","BlockSweepID","Line"
"13159201","Van Ness Ave","Sacramento St  -  Clay St","R","East","Thursday","Thu","2","6","1","1","1","1","1","0","1640002","LINESTRING (-122.422514943906 37.791288891217, -122.422431268032 37.791395029042, -122.422572787617 37.792094464261, -122.422694163657 37.792174644917)"
"850000","18th St","03rd St  -  Tennessee St","L","South","Tuesday","Tues","1","6","1","1","1","1","1","0","1634011","LINESTRING (-122.388737998431 37.763048278835, -122.389732815679 37.762986106293)"
"4156000","Clement St","07th Ave  -  08th Ave","R","North","Wed 2nd, 4th, 5th","Wed","7","8","0","1","0","1","1","0","1644555","LINESTRING (-122.465492390702 37.782890981237, -122.46656265267 37.78284940803)"
"10106000","Pacheco St","34th Ave  -  35th Ave","L","South","Mon 2nd & 4th","Mon","9","11","0","1","0","1","0","0","1637934","LINESTRING (-122.49228492894 37.749800513039, -122.493358251944 37.749753047786)"
"9093000","Mission St","New Montgomery St  -  Annie St","R","NorthWest","HOLIDAY","Holiday","2","6","1","1","1","1","1","1","1618563","LINESTRING (-122.400503096316 37.787450498776, -122.401261501824 37.786851715577)"
"305000","05th St","Welsh St  -  Brannan St","R","SouthWest","Monday","Mon","0","2","1","1","1","1","1","0","1636345","LINESTRING (-122.399762585235 37.777371995494, -122.398755449909 37.776568383087)"
"11525000","Sanchez St","22nd St  -  Alvarado St","L","East","Mon 2nd & 4th","Mon","8","10","0","1","0","1","0","0","1621364","LINESTRING (-122.429961675142 37.754761230756, -122.42988443892 37.753956871106)"
"9725000","O'Farrell St","Elwood St  -  Mason St","R","North","Friday","Fri","2","6","1","1","1","1","1","0","1603635","LINESTRING (-122.409328905494 37.786247172766, -122.409683072542 37.78620266448)"
"2278000","Andover St","Cortland Ave  -  Ellert St","L","East","Fri 2nd & 4th","Fri","8","10","0","1","0","1","0","0","1634794","LINESTRING (-122.416519599759 37.739061698954, -122.416461986358 37.738978153279, -122.416518761975 37.738289925288)"
"10815000","Quesada Ave","Lane St  -  03rd St","R","NorthEast","Monday","Mon","13","15","1","1","1","1","1","0","1609810","LINESTRING (-122.389600599173 37.732289962387, -122.391244493388 37.733223261805)"
"11286000","Saint Charles Ave","19th Ave  -  Saint Charles Ave","L","East","Mon 1st & 3rd","Mon","8","10","1","0","1","0","0","0","1610809","LINESTRING (-122.469322306981 37.713812016558, -122.469315190773 37.713028621705)"
"9173101","Mission St","France Ave  -  Kenny Aly","L","SouthEast","Wednesday","Wed","5","7","1","1","1","1","1","0","1599925","LINESTRING (-122.438329414073 37.720015525127, -122.438328175394 37.719963833529, -122.438792932295 37.719351157824, -122.438863485498 37.7193093603)"
"12785000","Ulloa St","West Portal Ave  -  Lenox Way","R","NorthEast","Monday","Mon","5","7","1","1","1","1","1","1","1643123","LINESTRING (-122.465829024177 37.740891974907, -122.466122801686 37.741043563705)"
"6700000","Harriet St","Folsom St  -  Harrison St","L","NorthEast","Thursday","Thu","0","2","1","1","1","1","1","0","1608846","LINESTRING (-122.406150424377 37.778082382342, -122.405951039116 37.778078000437, -122.404605018796 37.777009355612, -122.404610030153 37.776846234834)"
"3717000","Carolina St","Coral Rd  -  Coral Rd","R","West","Tuesday","Tues","6","8","1","1","1","1","1","0","1636783","LINESTRING (-122.399523718364 37.753863096321, -122.399439005709 37.753017521495)"
"11263000","Sacramento St","Baker St  -  Lyon St","L","South","Thu 1st & 3rd","Thu","8","10","1","0","1","0","0","0","1605173","LINESTRING (-122.443940018035 37.788570190109, -122.445588636288 37.788363752329)"
"6627000","Hale St","Merrill St  -  Boylston St","L","South","Tuesday","Tues","8","11","1","1","1","1","1","0","1608801","LINESTRING (-122.409172384959 37.731963964508, -122.410756537196 37.731478774272)"
"11451000","San Jose Ave","San Juan Ave  -  Havelock St","L","SouthEast","Fri 1st & 3rd","Fri","8","10","1","0","1","0","0","0","1610921","LINESTRING (-122.441437351204 37.726940104, -122.441581917231 37.726758875179)"
"6997101","Holloway Ave","Varela Ave  -  Cardenas Ave","L","South","Wed 1st, 3rd, 5th","Wed","6","7","1","0","1","0","1","0","1645338","LINESTRING (-122.476069669426 37.720779947485, -122.476162797817 37.720742048127, -122.477020858727 37.720772801228)"
"7579000","Jones St","Sacramento St  -  Pleasant St","R","East","Thursday","Thu","7","9","1","1","1","1","1","0","1597736","LINESTRING (-122.414293264223 37.792342610091, -122.414381908065 37.792784069994)"
"11452000","San Jose Ave","Havelock St  -  Santa Ynez Ave","R","NorthWest","Wed 2nd & 4th","Wed","8","10","0","1","0","1","0","0","1605344","LINESTRING (-122.441581917231 37.726758875179, -122.442387190636 37.72579268517)"
"9723000","O'Farrell St","Powell St  -  Cyril Magnin St","R","North","Friday","Fri","2","6","1","1","1","1","1","0","1603633","LINESTRING (-122.40803623664 37.78640961353, -122.408941027974 37.786295916211)"
"6621000","Haight St","Belvedere St  -  Cole St","L","South","Thursday","Thu","6","8","1","1","1","1","1","0","1608795","LINESTRING (-122.449645156134 37.769661868999, -122.450216975604 37.769588945007)"
"6579202","Guerrero St","Dorland St  -  18th St","R","West","Tuesday","Tues","8","9","1","1","1","1","1","0","1611866","LINESTRING (-122.423926563398 37.762341012873, -122.423862710434 37.761700642487, -122.423800670618 37.761565672763)"
"6081101","Geary Blvd","24th Ave  -  25th Ave","L","South","Fri 1st, 3rd, 5th","Fri","7","8","1","0","1","0","1","0","1621972","LINESTRING (-122.483661949865 37.780143060168, -122.483787608322 37.780059786466, -122.484587254106 37.780026038425, -122.484732261186 37.780092582495)"
"13534201","Webster St","Golden Gate Ave  -  Turk St","R","East","Friday","Fri","12","14","1","1","1","1","1","0","1627537","LINESTRING (-122.43023323633 37.779782794313, -122.430174209865 37.779901162938, -122.430317662264 37.780609842599, -122.430424415289 37.780715572792)"
"11545000","Sansome St","California St  -  Halleck St","L","West","Monday","Mon","2","6","1","1","1","1","1","0","1632205","LINESTRING (-122.401126341909 37.79306030075, -122.401224591148 37.793544212786)"
"9592000","Niagara Ave","Alemany Blvd  -  Cayuga Ave","R","NorthEast","Thursday","Thu","9","11","1","1","1","1","1","0","1619729","LINESTRING (-122.443431269038 37.71697022181, -122.444706209922 37.717995410604)"
"6137201","Geneva Ave","Gloria Ct  -  Mission St","R","SouthWest","Sunday","Sun","5","7","1","1","1","1","1","0","1606200","LINESTRING (-122.441622840547 37.717258173255, -122.441612408963 37.717173608157, -122.441379898297 37.716899725599, -122.44115572962 37.716511485902, -122.441019561727 37.716459545953)"
"4436000","Cortland Ave","Nebraska St  -  Bronte St","L","North","Thu 2nd & 4th","Thu","8","10","0","1","0","1","0","0","1637477","LINESTRING (-122.410506541253 37.739778789659, -122.410114722801 37.73975513626)"
"7755000","Kearny St","California St  -  Sacramento St","R","East","Friday","Fri","2","6","1","1","1","1","1","0","1624082","LINESTRING (-122.404418427807 37.792638656361, -122.404613421188 37.793565084245)"
"6076201","Geary Blvd","19th Ave  -  20th Ave","R","North","Tue 2nd, 4th, 5th","Tues","7","8","0","1","0","1","1","0","1643580","LINESTRING (-122.478304879277 37.780381190986, -122.478414036174 37.780446315528, -122.479254592411 37.780411917225, -122.479382975191 37.780334689639)"
"731000","16th St","Caledonia St  -  Valencia St","R","North","Friday","Fri","2","6","1","1","1","1","1","1","1628548","LINESTRING (-122.421381475782 37.764947887772, -122.421886446144 37.764917378514)"
"4155000","Clement St","06th Ave  -  07th Ave","R","North","Fri 2nd, 4th, 5th","Fri","7","8","0","1","0","1","1","0","1644568","LINESTRING (-122.464425024958 37.78293993367, -122.465492390702 37.782890981237)"
"6943202","Holladay Ave","Wright St  -  York St","R","West","Wednesday","Wed","12","14","1","1","1","1","1","0","1633280","LINESTRING (-122.405101356726 37.747366312136, -122.405241760986 37.746534064287, -122.405213959288 37.746474146921)"
"2648000","Balboa St","04th Ave  -  05th Ave","R","North","Mon 1st & 3rd","Mon","8","10","1","0","1","0","0","0","1606817","LINESTRING (-122.461868238802 37.777331798079, -122.462940789202 37.777282735039)"
"184001","03rd St","rry A Francois Blvd  -  Channel","L",,"Wednesday","Wed","2","6","1","1","1","1","1","0","1628930","LINESTRING (-122.390025039703 37.776300145376, -122.389865003356 37.774551171444)"
"11907000","Silver Ave","Yale St  -  Amherst St","R","South","Thursday","Thu","8","11","1","1","1","1","1","0","1605582","LINESTRING (-122.418381308552 37.729038763404, -122.417205989268 37.728840442128)"
"2908000","Belvedere St","Haight St  -  Waller St","R","West","Friday","Fri","8","10","1","1","1","1","1","0","1600865","LINESTRING (-122.449645156134 37.769661868999, -122.449454105126 37.768728892022)"
"13155102","Van Ness Ave","Fern St  -  Bush St","L","West","Wednesday","Wed","2","6","1","1","1","1","1","0","1598940","LINESTRING (-122.421954906545 37.788001178338, -122.422032227946 37.788383356449, -122.42194858465 37.78848964293)"
"9038000","Minna St","01st St  -  Shaw Aly","L","SouthEast","Wednesday","Wed","0","2","1","1","1","1","1","0","1626106","LINESTRING (-122.397034795256 37.789332651969, -122.398020553712 37.788556294592)"
"9541000","New Montgomery St","Stevenson St  -  Jessie St","R","SouthWest","Wednesday","Wed","3","5","1","1","1","1","1","0","1619694","LINESTRING (-122.401509888172 37.7882692686, -122.401043045205 37.787889613761)"
"6396000","Grant Ave","Washington St  -  Jackson St","R","East","Tuesday","Tues","2","6","1","1","1","1","1","0","1606514","LINESTRING (-122.406475551112 37.795144464814, -122.406652352008 37.796024750166)"
"6801000","Hawes St","Egbert Ave  -  Fitzgerald Ave","R","NorthWest","Wednesday","Wed","9","11","1","1","1","1","1","0","1623350","LINESTRING (-122.388917217133 37.720562253891, -122.38939636487 37.720023228802, -122.389459044449 37.719927425846)"
"5679000","Folsom St","09th St  -  Dore St","L","SouthEast","Thursday","Thu","4","6","1","1","1","1","1","0","1631684","LINESTRING (-122.411610116815 37.773769346091, -122.412225005817 37.773284780482)"
"984000","19th St","Hartford St  -  Castro St","R","North","Monday","Mon","6","8","1","1","1","1","1","0","1608455","LINESTRING (-122.433744544628 37.759356307644, -122.43485368135 37.759289170835)"
"2807000","Bay Shore Blvd","Quint St  -  Donner Ave","L","East","Thursday","Thu","7","8","1","1","1","1","1","0","1613314","LINESTRING (-122.403021621879 37.729901901319, -122.402752244553 37.729357163198)"
"6134101","Geneva Ave","Cayuga Ave  -  Baywood Ct","L","NorthEast","Thursday","Thu","6","8","1","1","1","1","1","0","1606155","LINESTRING (-122.44369607317 37.71892867243, -122.443612508545 37.718920598925, -122.443301547457 37.718673899635)"
"148000","02nd St","Townsend St  -  King St","R","SouthWest","Friday","Fri","0","2","1","1","1","1","1","0","1613017","LINESTRING (-122.390527233758 37.780606757553, -122.389590696096 37.77986128594)"
"6579101","Guerrero St","17th St  -  18th St","L","East","Wednesday","Wed","8","10","1","1","1","1","1","0","1633324","LINESTRING (-122.423959243256 37.763167824603, -122.42389897246 37.76303876118, -122.423766151459 37.761706710672, -122.423800670618 37.761565672763)"
"5730000","Ford St","Sanchez St  -  Noe St","L","South","Thursday","Thu","12","14","1","1","1","1","1","0","1605004","LINESTRING (-122.430650176618 37.761954408655, -122.432871394821 37.76182051848)"
"9039000","Minna St","Shaw Aly  -  02nd St","L","SouthEast","Wednesday","Wed","0","2","1","1","1","1","1","0","1626107","LINESTRING (-122.398020553712 37.788556294592, -122.399255048484 37.787579277313)"
"718000","16th St","Florida St  -  Alabama St","L","South","Friday","Fri","2","6","1","1","1","1","1","1","1601925","LINESTRING (-122.411455262539 37.765547605077, -122.412416426243 37.765489809124)"
"6041203","Geary Blvd","Fillmore St  -  Avery St","R","North","Mon 1st & 3rd","Mon","6","8","1","0","1","0","0","0","1621869","LINESTRING (-122.432914248247 37.78435505664, -122.433069300449 37.784506957696, -122.433775445241 37.784412505765)"
"4765000","Diamond St","Poppy Ln  -  Sussex St","L","East","Tue 2nd & 4th","Tues","9","11","0","1","0","1","0","0","1629850","LINESTRING (-122.434715261465 37.737546638446, -122.434731182146 37.737413368385, -122.434697281075 37.737256316808)"
"13549000","Webster St","Jackson St  -  Bromley Pl","L","West","Mon 1st & 3rd","Mon","11","13","1","0","1","0","0","0","1635285","LINESTRING (-122.432917575853 37.792679914318, -122.432999595287 37.793119407735)"
"163000","03rd St","Market St  -  Stevenson St","L","NorthEast","Sunday","Sun","2","6","1","1","1","1","1","1","1628656","LINESTRING (-122.403430800691 37.787641848946, -122.403342641146 37.787274627763, -122.403028192908 37.787024418781)"
"13144201","Van Ness Ave","Fell St  -  Hayes St","R","East","Wednesday","Wed","2","6","1","1","1","1","1","0","1617621","LINESTRING (-122.419506293804 37.776368870039, -122.41944856281 37.776475850972, -122.419598140853 37.777211798877, -122.419693565872 37.777299856161)"
"6113000","Geary St","Shannon St  -  Jones St","R","North","Monday","Mon","6","8","1","1","1","1","1","1","1622087","LINESTRING (-122.412340302604 37.786834512357, -122.413161444271 37.786729744902)"
"11963202","Sloat Blvd","46th Ave  -  47th Ave","L","South","Monday","Mon","5","7","1","1","1","1","1","1","1605769","LINESTRING (-122.504185330568 37.735557882752, -122.50515321079 37.735564869154, -122.505257352258 37.735475288106)"
"9178000","Mission St","Geneva Ave  -  Rolph St","R","NorthWest","Monday","Mon","6","8","1","1","1","1","1","0","1599964","LINESTRING (-122.441019561727 37.716459545953, -122.441554284708 37.71575344485)"
"7643000","Judah St","08th Ave  -  09th Ave","L","South","Wed 1st & 3rd","Wed","7","8","1","0","1","0","0","0","1638643","LINESTRING (-122.465114853877 37.762221793442, -122.466180555161 37.762175042283)"
"697000","16th St","03rd St  -  06th St","R","North","Thursday","Thu","0","6","1","1","1","1","1","0","1613632","LINESTRING (-122.389099104328 37.76690347969, -122.390797169681 37.766802441949)"
"115001","Delancey St","Bryant St  -  Federal St","L",,"Thursday","Thu","0","2","1","1","1","1","1","0","1643361","LINESTRING (-122.391165593868 37.784774780511, -122.391142128898 37.784636950053, -122.390856721213 37.784410569136)"
"3495000","Cabrillo St","28th Ave  -  29th Ave","L","South","Tue 2nd & 4th","Tues","12","14","0","1","0","1","0","0","1644893","LINESTRING (-122.487533929935 37.774290091529, -122.488606124172 37.774241084075)"
"9844101","Ocean Ave","San Leandro Way  -  San Fernando Way","L","SouthWest","Wed 2nd & 4th","Wed","7","8","0","1","0","1","0","0","1603547","LINESTRING (-122.469341914147 37.729976875729, -122.469432252323 37.729976311448, -122.470066477323 37.730248724946, -122.470110426198 37.730308468322)"
"9095201","Mission St","03rd St  -  Yerba Buena Ln","R",,"Friday","Fri","2","6","1","1","1","1","1","1","1618441","LINESTRING (-122.402025419687 37.786248152145, -122.402152838144 37.786186306093, -122.403501281584 37.78512185399)"
"138000","02nd St","Folsom St  -  Dow Pl","R","SouthWest","Friday","Fri","0","2","1","1","1","1","1","0","1635573","LINESTRING (-122.396705177782 37.785542130693, -122.39589570128 37.78489692949)"
"8326000","Liberty St","Sanchez St  -  Rayburn St","L","South","Thursday","Thu","9","11","1","1","1","1","1","0","1616965","LINESTRING (-122.430678494712 37.757125005243, -122.431846388927 37.757054354259)"
"6379000","Grand View Ave","25th St  -  Clipper St","L","East","Wed 2nd & 4th","Wed","12","14","0","1","0","1","0","0","1611764","LINESTRING (-122.442599224577 37.749160242976, -122.442519008751 37.748183216034)"
"8744101","Market St","Montgomery St  -  Annie St","R","NorthWest","Tuesday","Tues","2","6","1","1","1","1","1","0","1642418","LINESTRING (-122.402065729755 37.788721152431, -122.402090571663 37.788639261705, -122.402836569586 37.788049513231)"
"7300000","Irving St","23rd Ave  -  24th Ave","L","South","Friday","Fri","2","6","1","1","1","1","1","0","1623641","LINESTRING (-122.481408837164 37.763373093706, -122.482482531851 37.763325807399)"
"10364000","Persia Ave","London St  -  Paris St","R","SouthWest","Monday","Mon","8","10","1","1","1","1","1","0","1638045","LINESTRING (-122.435208401524 37.722763731353, -122.43440670888 37.722381665928)"
"8914000","McCoppin St","Gough St  -  Jessie St","R","North","Friday","Fri","0","2","1","1","1","1","1","0","1599667","LINESTRING (-122.42034436809 37.771770250043, -122.420528551251 37.771714957972, -122.421110073524 37.771680073859)"
"6003000","Gardenside Dr","Vista Ln  -  Burnett Ave","R","East","Wed 2nd & 4th","Wed","12","14","0","1","0","1","0","0","1620880","LINESTRING (-122.445456578305 37.752576449683, -122.445455416091 37.752699506568, -122.445255320323 37.753129302342, -122.445237473295 37.753210869137, -122.445232310927 37.753395303065, -122.445171441453 37.753550923041, -122.445046381823 37.753735353811, -122.444879187274 37.75393237294, -122.444760942606 37.754090921874, -122.444646275545 37.754386186275, -122.444622849122 37.754636335769, -122.444639326403 37.754788696751, -122.444743444852 37.755044670746, -122.444742416412 37.755208699327, -122.444611800281 37.755354548506, -122.444414626426 37.75547319188, -122.444218906597 37.755583860004)"
